,ISO,Country,Data source,Sector,Gas,Unit,Year,Value,Timestamp
9704,SVK,Slovakia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,2.61,2005-01-01
9705,SRB,Serbia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,3.07,2005-01-01
9706,TJK,Tajikistan,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.03,2005-01-01
9707,PAN,Panama,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.43,2005-01-01
9708,CRI,Costa Rica,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.01,2005-01-01
9709,EST,Estonia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,2.14,2005-01-01
9710,ALB,Albania,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,3.64,2005-01-01
9711,SLV,El Salvador,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,3.24,2005-01-01
9712,PRT,Portugal,Climate Watch,Agriculture,N2O,MtCO₂e,2005,2.2,2005-01-01
9713,LVA,Latvia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.75,2005-01-01
9714,ARE,United Arab Emirates,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.43,2005-01-01
9715,TUN,Tunisia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.33,2005-01-01
9716,FIN,Finland,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.45,2005-01-01
9717,BIH,Bosnia and Herzegovina,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,2.54,2005-01-01
9718,RWA,Rwanda,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.24,2005-01-01
9719,GEO,Georgia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,2.63,2005-01-01
9720,GNB,Guinea-Bissau,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.5,2005-01-01
9721,BGR,Bulgaria,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.31,2005-01-01
9722,OMN,Oman,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.14,2005-01-01
9723,KGZ,Kyrgyzstan,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.29,2005-01-01
9724,ARM,Armenia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.23,2005-01-01
9725,GUY,Guyana,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.33,2005-01-01
9726,RWA,Rwanda,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.01,2005-01-01
9727,CHE,Switzerland,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.82,2005-01-01
9728,EST,Estonia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.45,2005-01-01
9729,ERI,Eritrea,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.48,2005-01-01
9730,SVN,Slovenia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.7,2005-01-01
9731,LBY,Libya,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.27,2005-01-01
9732,LKA,Sri Lanka,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.83,2005-01-01
9733,LTU,Lithuania,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.34,2005-01-01
9734,ALB,Albania,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.47,2005-01-01
9735,PNG,Papua New Guinea,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.56,2005-01-01
9736,ISR,Israel,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.3,2005-01-01
9737,TGO,Togo,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.37,2005-01-01
9738,TGO,Togo,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.39,2005-01-01
9739,MDA,Moldova,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.89,2005-01-01
9740,BDI,Burundi,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.59,2005-01-01
9741,PRK,North Korea,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.9,2005-01-01
9742,SVK,Slovakia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.23,2005-01-01
9743,CRI,Costa Rica,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.2,2005-01-01
9744,COG,Republic of Congo,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.51,2005-01-01
9745,BDI,Burundi,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.61,2005-01-01
9746,HTI,Haiti,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.31,2005-01-01
9747,HRV,Croatia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.53,2005-01-01
9748,ARE,United Arab Emirates,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.81,2005-01-01
9749,HRV,Croatia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.68,2005-01-01
9750,LBY,Libya,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.14,2005-01-01
9751,SLV,El Salvador,Climate Watch,Agriculture,CH4,MtCO₂e,2005,2.01,2005-01-01
9752,JOR,Jordan,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.85,2005-01-01
9753,COG,Republic of Congo,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.36,2005-01-01
9754,GMB,Gambia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.91,2005-01-01
9755,GUY,Guyana,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.94,2005-01-01
9756,PAN,Panama,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.04,2005-01-01
9757,SLE,Sierra Leone,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.73,2005-01-01
9758,BIH,Bosnia and Herzegovina,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.65,2005-01-01
9759,OMN,Oman,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.68,2005-01-01
9760,GNB,Guinea-Bissau,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.88,2005-01-01
9761,GEO,Georgia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.42,2005-01-01
9762,LSO,Lesotho,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.59,2005-01-01
9763,ARM,Armenia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.56,2005-01-01
9764,MKD,Macedonia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.4,2005-01-01
9765,SVN,Slovenia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.11,2005-01-01
9766,SWZ,Eswatini,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,1.04,2005-01-01
9767,SVK,Slovakia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.38,2005-01-01
9768,MDA,Moldova,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.75,2005-01-01
9769,PNG,Papua New Guinea,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.89,2005-01-01
9770,LVA,Latvia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.05,2005-01-01
9771,ISR,Israel,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.84,2005-01-01
9772,TLS,Timor-Leste,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.82,2005-01-01
9773,GMB,Gambia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.59,2005-01-01
9774,SLV,El Salvador,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.23,2005-01-01
9775,BIH,Bosnia and Herzegovina,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.89,2005-01-01
9776,ARE,United Arab Emirates,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.62,2005-01-01
9777,GEO,Georgia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.21,2005-01-01
9778,GNB,Guinea-Bissau,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.62,2005-01-01
9779,LBN,Lebanon,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.59,2005-01-01
9780,DJI,Djibouti,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.71,2005-01-01
9781,OMN,Oman,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.46,2005-01-01
9782,MKD,Macedonia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.91,2005-01-01
9783,TLS,Timor-Leste,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.62,2005-01-01
9784,ALB,Albania,Climate Watch,Agriculture,N2O,MtCO₂e,2005,1.17,2005-01-01
9785,ARM,Armenia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.67,2005-01-01
9786,JOR,Jordan,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.45,2005-01-01
9787,LSO,Lesotho,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.96,2005-01-01
9788,EST,Estonia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.7,2005-01-01
9789,ISL,Iceland,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.62,2005-01-01
9790,LUX,Luxembourg,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.61,2005-01-01
9791,JOR,Jordan,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.41,2005-01-01
9792,SUR,Suriname,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.5,2005-01-01
9793,ISR,Israel,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.45,2005-01-01
9794,SWZ,Eswatini,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.62,2005-01-01
9795,JAM,Jamaica,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.98,2005-01-01
9796,SVN,Slovenia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.59,2005-01-01
9797,KWT,Kuwait,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.32,2005-01-01
9798,QAT,Qatar,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.12,2005-01-01
9799,MDA,Moldova,Climate Watch,Agriculture,CH4,MtCO₂e,2005,1.14,2005-01-01
9800,BTN,Bhutan,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.51,2005-01-01
9801,GUY,Guyana,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.39,2005-01-01
9802,LBN,Lebanon,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.39,2005-01-01
9803,DJI,Djibouti,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.47,2005-01-01
9804,LBR,Liberia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.28,2005-01-01
9805,SUR,Suriname,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.38,2005-01-01
9806,CYP,Cyprus,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.42,2005-01-01
9807,GAB,Gabon,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.4,2005-01-01
9808,LSO,Lesotho,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.63,2005-01-01
9809,BTN,Bhutan,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.43,2005-01-01
9810,FJI,Fiji,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.99,2005-01-01
9811,LUX,Luxembourg,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.4,2005-01-01
9812,SWZ,Eswatini,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.42,2005-01-01
9813,MKD,Macedonia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.49,2005-01-01
9814,MNE,Montenegro,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.47,2005-01-01
9815,QAT,Qatar,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.06,2005-01-01
9816,BLZ,Belize,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.19,2005-01-01
9817,KWT,Kuwait,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.21,2005-01-01
9818,ISL,Iceland,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.33,2005-01-01
9819,GMB,Gambia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.32,2005-01-01
9820,JAM,Jamaica,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.61,2005-01-01
9821,TTO,Trinidad and Tobago,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.26,2005-01-01
9822,ISL,Iceland,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.29,2005-01-01
9823,VUT,Vanuatu,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.38,2005-01-01
9824,COM,Comoros,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.21,2005-01-01
9825,FJI,Fiji,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.67,2005-01-01
9826,MNE,Montenegro,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.37,2005-01-01
9827,GAB,Gabon,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.23,2005-01-01
9828,JAM,Jamaica,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.37,2005-01-01
9829,DJI,Djibouti,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.25,2005-01-01
9830,LBR,Liberia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.14,2005-01-01
9831,CYP,Cyprus,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.24,2005-01-01
9832,LBN,Lebanon,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.21,2005-01-01
9833,TLS,Timor-Leste,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.2,2005-01-01
9834,COM,Comoros,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.17,2005-01-01
9835,LBR,Liberia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.14,2005-01-01
9836,LUX,Luxembourg,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.22,2005-01-01
9837,TTO,Trinidad and Tobago,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.17,2005-01-01
9838,VUT,Vanuatu,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.27,2005-01-01
9839,CYP,Cyprus,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.18,2005-01-01
9840,KWT,Kuwait,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.11,2005-01-01
9841,QAT,Qatar,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.06,2005-01-01
9842,BLZ,Belize,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.09,2005-01-01
9843,GAB,Gabon,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.17,2005-01-01
9844,BLZ,Belize,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.1,2005-01-01
9845,WSM,Samoa,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.17,2005-01-01
9846,SUR,Suriname,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.12,2005-01-01
9847,FJI,Fiji,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.33,2005-01-01
9848,MUS,Mauritius,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.14,2005-01-01
9849,BRN,Brunei,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.08,2005-01-01
9850,MUS,Mauritius,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.12,2005-01-01
9851,WSM,Samoa,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.13,2005-01-01
9852,CPV,Cape Verde,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.12,2005-01-01
9853,MNE,Montenegro,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.11,2005-01-01
9854,BRN,Brunei,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.06,2005-01-01
9855,BTN,Bhutan,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.09,2005-01-01
9856,TTO,Trinidad and Tobago,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.09,2005-01-01
9857,MLT,Malta,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.12,2005-01-01
9858,TON,Tonga,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.07,2005-01-01
9859,VUT,Vanuatu,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.11,2005-01-01
9860,FSM,Micronesia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.05,2005-01-01
9861,SLB,Solomon Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.07,2005-01-01
9862,BRB,Barbados,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.06,2005-01-01
9863,CPV,Cape Verde,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.05,2005-01-01
9864,CPV,Cape Verde,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.06,2005-01-01
9865,MLT,Malta,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.08,2005-01-01
9866,SLB,Solomon Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.05,2005-01-01
9867,TON,Tonga,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.06,2005-01-01
9868,COM,Comoros,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.04,2005-01-01
9869,FSM,Micronesia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.04,2005-01-01
9870,BHR,Bahrain,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.05,2005-01-01
9871,DMA,Dominica,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.04,2005-01-01
9872,WSM,Samoa,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.04,2005-01-01
9873,BHS,Bahamas,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.03,2005-01-01
9874,BRB,Barbados,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.03,2005-01-01
9875,BRB,Barbados,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.03,2005-01-01
9876,DMA,Dominica,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.02,2005-01-01
9877,GNQ,Equatorial Guinea,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9878,LCA,Saint Lucia,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.03,2005-01-01
9879,ATG,Antigua and Barbuda,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.05,2005-01-01
9880,BHR,Bahrain,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.02,2005-01-01
9881,BHR,Bahrain,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.03,2005-01-01
9882,BHS,Bahamas,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.02,2005-01-01
9883,BRN,Brunei,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.02,2005-01-01
9884,FSM,Micronesia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9885,GRD,Grenada,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9886,LCA,Saint Lucia,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.02,2005-01-01
9887,MLT,Malta,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.03,2005-01-01
9888,MUS,Mauritius,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.02,2005-01-01
9889,SGP,Singapore,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9890,SGP,Singapore,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9891,SLB,Solomon Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.02,2005-01-01
9892,STP,Sao Tome and Principe,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.01,2005-01-01
9893,TON,Tonga,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.02,2005-01-01
9894,ATG,Antigua and Barbuda,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.03,2005-01-01
9895,ATG,Antigua and Barbuda,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9896,BHS,Bahamas,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9897,COK,Cook Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9898,COK,Cook Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9899,DMA,Dominica,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9900,GNQ,Equatorial Guinea,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9901,GNQ,Equatorial Guinea,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9902,GRD,Grenada,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9903,GRD,Grenada,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9904,KIR,Kiribati,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.01,2005-01-01
9905,KIR,Kiribati,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9906,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9907,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9908,LCA,Saint Lucia,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9909,STP,Sao Tome and Principe,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9910,STP,Sao Tome and Principe,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9911,TUV,Tuvalu,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.01,2005-01-01
9912,TUV,Tuvalu,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9913,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.02,2005-01-01
9914,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.01,2005-01-01
9915,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9916,AND,Andorra,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9917,AND,Andorra,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9918,AND,Andorra,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9919,COK,Cook Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9920,KIR,Kiribati,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9921,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.01,2005-01-01
9922,LIE,Liechtenstein,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9923,LIE,Liechtenstein,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9924,LIE,Liechtenstein,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9925,MDV,Maldives,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9926,MDV,Maldives,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9927,MDV,Maldives,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9928,MHL,Marshall Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9929,MHL,Marshall Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9930,MHL,Marshall Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9931,NIU,Niue,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9932,NIU,Niue,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9933,NIU,Niue,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9934,NRU,Nauru,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9935,NRU,Nauru,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9936,NRU,Nauru,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9937,PLW,Palau,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.0,2005-01-01
9938,PLW,Palau,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9939,PLW,Palau,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9940,SGP,Singapore,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9941,SYC,Seychelles,Climate Watch,Agriculture,All GHG,MtCO₂e,2005,0.01,2005-01-01
9942,SYC,Seychelles,Climate Watch,Agriculture,CH4,MtCO₂e,2005,0.0,2005-01-01
9943,SYC,Seychelles,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9944,TUV,Tuvalu,Climate Watch,Agriculture,N2O,MtCO₂e,2005,0.0,2005-01-01
9948,IND,India,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,627.86,2004-01-01
9949,CHN,China,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,679.74,2004-01-01
9950,BRA,Brazil,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,463.14,2004-01-01
9951,IND,India,Climate Watch,Agriculture,CH4,MtCO₂e,2004,459.06,2004-01-01
9952,EUU,European Union (27),Climate Watch,Agriculture,All GHG,MtCO₂e,2004,417.9,2004-01-01
9953,USA,United States,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,365.12,2004-01-01
9954,BRA,Brazil,Climate Watch,Agriculture,CH4,MtCO₂e,2004,323.06,2004-01-01
9955,CHN,China,Climate Watch,Agriculture,CH4,MtCO₂e,2004,353.35,2004-01-01
9956,CHN,China,Climate Watch,Agriculture,N2O,MtCO₂e,2004,326.4,2004-01-01
9957,IND,India,Climate Watch,Agriculture,N2O,MtCO₂e,2004,168.8,2004-01-01
9958,PAK,Pakistan,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,122.03,2004-01-01
9959,EUU,European Union (27),Climate Watch,Agriculture,CH4,MtCO₂e,2004,229.54,2004-01-01
9960,USA,United States,Climate Watch,Agriculture,CH4,MtCO₂e,2004,196.96,2004-01-01
9961,BRA,Brazil,Climate Watch,Agriculture,N2O,MtCO₂e,2004,140.08,2004-01-01
9962,USA,United States,Climate Watch,Agriculture,N2O,MtCO₂e,2004,168.15,2004-01-01
9963,EUU,European Union (27),Climate Watch,Agriculture,N2O,MtCO₂e,2004,188.36,2004-01-01
9964,IDN,Indonesia,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,127.86,2004-01-01
9965,PAK,Pakistan,Climate Watch,Agriculture,CH4,MtCO₂e,2004,83.56,2004-01-01
9966,ARG,Argentina,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,130.4,2004-01-01
9967,ETH,Ethiopia,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,67.22,2004-01-01
9968,AUS,Australia,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,180.2,2004-01-01
9969,RUS,Russia,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,104.66,2004-01-01
9970,MEX,Mexico,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,85.41,2004-01-01
9971,BGD,Bangladesh,Climate Watch,Agriculture,All GHG,MtCO₂e,2004,71.23,2004-01-01
9972,IDN,Indonesia,Climate Watch,Agriculture,CH4,MtCO₂e,2004,85.29,2004-01-01
